timestamp,Open,High,Low,Close,Volume
1684046640,1806.91,1807.19,1806.91,1807.01,337.1119
1684046700,1807.01,1807.02,1806.92,1806.93,96.7741
1684046760,1806.93,1806.93,1806.51,1806.52,84.3613
1684046820,1806.51,1806.65,1806.3,1806.34,112.0961
1684046880,1806.35,1806.6,1806.34,1806.6,16.6072
1684046940,1806.6,1806.6,1806.59,1806.59,12.0244
1684047000,1806.6,1806.72,1806.58,1806.72,103.7054
1684047060,1806.71,1806.72,1806.58,1806.59,84.3925
1684047120,1806.58,1807.16,1806.58,1807.16,85.7311
1684047180,1807.16,1807.16,1806.41,1806.41,46.9688
1684047240,1806.41,1806.42,1806.41,1806.42,33.5685
1684047300,1806.42,1806.42,1805.78,1805.78,82.8463
1684047360,1805.79,1805.79,1805.67,1805.68,46.3972
1684047420,1805.68,1806.17,1805.67,1806.16,94.7837
1684047480,1806.17,1806.39,1806.02,1806.02,61.8692
1684047540,1806.02,1806.03,1805.83,1805.83,30.3186
1684047600,1805.83,1808.59,1805.83,1808.0,426.364
1684047660,1808.01,1808.01,1807.49,1807.99,128.049
1684047720,1807.99,1808.37,1807.6,1808.15,91.3632
1684047780,1808.15,1809.11,1808.15,1808.74,349.9902
1684047840,1808.75,1808.75,1808.14,1808.27,51.9983
1684047900,1808.27,1808.28,1808.0,1808.01,65.99
1684047960,1808.01,1808.53,1808.0,1808.41,131.2061
1684048020,1808.42,1808.83,1808.41,1808.83,106.0257
1684048080,1808.82,1809.07,1808.59,1808.59,87.4337
1684048140,1808.59,1808.71,1808.2,1808.71,74.6856
1684048200,1808.7,1809.31,1808.49,1809.11,262.5028
1684048260,1809.12,1809.12,1808.4,1808.41,61.5437
1684048320,1808.41,1808.41,1807.67,1807.68,77.8165
1684048380,1807.68,1807.92,1807.67,1807.91,51.6978
1684048440,1807.92,1808.53,1807.91,1808.52,34.999
1684048500,1808.53,1808.53,1807.04,1807.35,343.4724
1684048560,1807.36,1808.2,1807.35,1808.17,43.7411
1684048620,1808.18,1808.53,1808.17,1808.52,45.7326
1684048680,1808.52,1808.67,1808.4,1808.41,97.3889
1684048740,1808.4,1808.41,1807.2,1807.2,138.6978
1684048800,1807.2,1807.21,1806.25,1806.6,118.8028
1684048860,1806.6,1806.6,1806.3,1806.3,99.8595
1684048920,1806.3,1806.32,1806.3,1806.31,15.4957
1684048980,1806.32,1806.81,1806.31,1806.8,24.4627
1684049040,1806.8,1806.81,1806.8,1806.8,12.3806
1684049100,1806.81,1806.81,1806.5,1806.51,26.2502
1684049160,1806.5,1806.51,1806.29,1806.29,60.0178
1684049220,1806.29,1806.3,1805.84,1806.13,43.918
1684049280,1806.13,1806.57,1806.03,1806.04,94.0345
1684049340,1806.04,1806.04,1805.81,1805.99,40.3625
1684049400,1805.99,1806.0,1805.21,1805.6,196.497
1684049460,1805.59,1805.71,1805.49,1805.49,27.5789
1684049520,1805.5,1805.69,1805.49,1805.68,28.6589
1684049580,1805.68,1805.69,1805.68,1805.69,16.6812
1684049640,1805.69,1806.24,1805.6,1805.61,132.1397
1684049700,1805.6,1805.61,1805.44,1805.44,31.9141
1684049760,1805.45,1805.97,1805.44,1805.7,88.4278
1684049820,1805.69,1805.7,1805.4,1805.44,46.1474
1684049880,1805.44,1805.44,1805.43,1805.44,16.8114
1684049940,1805.43,1805.44,1805.43,1805.44,27.5359
1684050000,1805.44,1805.78,1805.43,1805.78,47.4857
1684050060,1805.78,1806.11,1805.75,1805.75,107.2996
1684050120,1805.76,1805.76,1805.6,1805.6,26.5241
1684050180,1805.6,1805.61,1805.35,1805.35,32.3981
1684050240,1805.35,1805.57,1805.35,1805.35,93.2764
1684050300,1805.35,1805.36,1805.17,1805.29,39.2115
1684050360,1805.29,1805.51,1805.29,1805.41,83.68
1684050420,1805.4,1805.41,1805.23,1805.24,38.2371
1684050480,1805.24,1805.24,1804.92,1804.92,41.1225
1684050540,1804.93,1805.12,1804.9,1805.12,88.1988
1684050600,1805.12,1805.13,1805.11,1805.11,99.7266
1684050660,1805.12,1805.12,1805.11,1805.12,16.4939
1684050720,1805.12,1805.12,1805.11,1805.12,19.2777
1684050780,1805.12,1805.12,1805.11,1805.12,21.5966
1684050840,1805.11,1805.5,1804.61,1804.62,404.7916
1684050900,1804.62,1804.62,1804.41,1804.41,34.8121
1684050960,1804.42,1805.0,1804.41,1805.0,31.2846
1684051020,1804.99,1805.2,1804.99,1805.2,28.2496
1684051080,1805.2,1805.56,1805.19,1805.56,72.0769
1684051140,1805.55,1805.59,1805.2,1805.21,52.8795
1684051200,1805.21,1805.52,1804.77,1804.78,86.8362
1684051260,1804.77,1805.2,1804.65,1804.65,55.0219
1684051320,1804.66,1804.66,1804.45,1804.65,60.0971
1684051380,1804.65,1804.65,1803.33,1803.97,208.2961
1684051440,1803.97,1804.19,1803.97,1804.18,51.1596
1684051500,1804.18,1804.19,1804.01,1804.09,78.4485
1684051560,1804.1,1804.37,1804.09,1804.36,71.3555
1684051620,1804.37,1804.37,1803.65,1804.14,165.6134
1684051680,1804.14,1804.15,1803.51,1803.52,61.7833
1684051740,1803.51,1803.94,1803.51,1803.94,56.2679
1684051800,1803.93,1804.29,1803.67,1804.29,92.7705
1684051860,1804.29,1804.29,1804.13,1804.14,21.2322
1684051920,1804.13,1804.29,1803.81,1803.81,37.201
1684051980,1803.82,1803.82,1802.27,1802.45,232.5375
1684052040,1802.46,1803.07,1802.41,1802.43,181.2806
1684052100,1802.42,1803.66,1802.42,1803.66,116.9273
1684052160,1803.66,1803.77,1803.65,1803.76,26.4732
1684052220,1803.76,1804.25,1803.76,1804.02,90.3555
1684052280,1804.02,1804.02,1803.71,1803.72,42.7599
1684052340,1803.71,1804.13,1803.71,1804.12,49.8239
1684052400,1804.13,1804.14,1803.97,1804.14,30.798
1684052460,1804.14,1804.14,1804.08,1804.09,20.8082
1684052520,1804.08,1804.11,1804.08,1804.1,51.7691
1684052580,1804.11,1805.0,1804.1,1804.8,64.6666
1684052640,1804.8,1804.81,1804.6,1804.61,30.1296
1684052700,1804.61,1804.61,1803.68,1803.69,168.0344
1684052760,1803.68,1803.69,1803.33,1803.34,32.6974
1684052820,1803.33,1803.34,1803.31,1803.31,74.6969
1684052880,1803.32,1803.32,1803.31,1803.31,135.8112
1684052940,1803.31,1803.6,1803.31,1803.5,78.0675
1684053000,1803.5,1803.51,1802.85,1803.4,116.3882
1684053060,1803.4,1804.21,1803.39,1804.21,89.6222
1684053120,1804.2,1804.69,1804.2,1804.69,89.1326
1684053180,1804.69,1804.69,1804.52,1804.52,37.1828
1684053240,1804.53,1804.53,1804.52,1804.53,24.5797
1684053300,1804.53,1804.71,1804.35,1804.58,111.0237
1684053360,1804.58,1804.88,1804.58,1804.88,99.5245
1684053420,1804.87,1804.97,1804.8,1804.96,115.3798
1684053480,1804.96,1805.12,1804.96,1805.11,83.4722
1684053540,1805.11,1805.74,1804.41,1804.41,346.8474
1684053600,1804.41,1804.42,1804.02,1804.27,57.7192
1684053660,1804.28,1804.28,1804.23,1804.24,73.5359
1684053720,1804.24,1804.24,1804.23,1804.23,44.3587
1684053780,1804.23,1804.24,1804.23,1804.23,33.6297
1684053840,1804.23,1804.24,1804.0,1804.0,49.3332
1684053900,1804.0,1804.01,1804.0,1804.01,19.0004
1684053960,1804.01,1804.01,1803.39,1803.39,45.2739
1684054020,1803.39,1803.4,1803.12,1803.12,133.6564
1684054080,1803.12,1803.13,1803.12,1803.12,14.4896
1684054140,1803.12,1803.2,1802.89,1802.9,41.3327
1684054200,1802.89,1802.9,1802.3,1802.3,179.1497
1684054260,1802.3,1802.31,1801.84,1801.84,120.7712
1684054320,1801.84,1802.81,1801.84,1802.8,63.2945
1684054380,1802.8,1803.09,1802.8,1803.08,47.6184
1684054440,1803.08,1803.09,1802.96,1802.96,53.4018
1684054500,1802.96,1802.97,1802.96,1802.97,34.9566
1684054560,1802.96,1802.97,1802.0,1802.34,258.8682
1684054620,1802.34,1802.35,1802.27,1802.28,34.5546
1684054680,1802.28,1802.8,1802.27,1802.72,168.8033
1684054740,1802.71,1802.8,1802.71,1802.8,25.2432
1684054800,1802.79,1803.07,1802.79,1803.05,52.9045
1684054860,1803.04,1803.31,1803.04,1803.31,80.5176
1684054920,1803.3,1803.4,1803.08,1803.08,153.5628
1684054980,1803.08,1803.29,1803.08,1803.29,63.1422
1684055040,1803.29,1803.29,1803.28,1803.29,40.3006
1684055100,1803.29,1803.64,1803.28,1803.63,43.9213
1684055160,1803.64,1804.5,1803.63,1804.49,219.4
1684055220,1804.5,1805.8,1804.49,1805.8,164.6511
1684055280,1805.79,1805.8,1805.79,1805.8,54.5084
1684055340,1805.8,1806.79,1805.79,1806.51,262.9208
1684055400,1806.52,1806.52,1806.02,1806.03,93.2448
1684055460,1806.02,1806.03,1805.79,1805.8,53.6278
1684055520,1805.8,1805.8,1804.24,1804.25,143.5186
1684055580,1804.24,1804.25,1803.67,1803.84,46.8972
1684055640,1803.84,1804.0,1803.83,1804.0,10.0773
1684055700,1803.99,1804.0,1803.22,1803.88,174.8179
1684055760,1803.88,1804.19,1803.88,1804.19,37.4451
1684055820,1804.18,1804.19,1804.18,1804.18,36.0893
1684055880,1804.18,1804.19,1803.6,1803.6,60.2882
1684055940,1803.61,1803.61,1803.29,1803.29,45.8023
1684056000,1803.29,1803.3,1802.48,1802.48,112.6621
1684056060,1802.49,1802.56,1802.2,1802.55,118.0945
1684056120,1802.55,1802.56,1802.0,1802.2,105.6559
1684056180,1802.19,1802.2,1801.26,1802.2,132.2801
1684056240,1802.19,1802.39,1801.82,1802.12,105.8845
1684056300,1802.13,1802.13,1799.91,1800.69,949.0056
1684056360,1800.69,1801.78,1800.69,1801.78,78.0253
1684056420,1801.77,1801.98,1801.77,1801.78,122.3086
1684056480,1801.79,1802.33,1801.78,1802.13,328.3149
1684056540,1802.13,1802.36,1802.12,1802.13,36.1789
1684056600,1802.12,1802.13,1801.21,1801.21,104.3318
1684056660,1801.21,1801.37,1800.8,1801.37,99.5113
1684056720,1801.36,1803.6,1801.36,1803.55,361.0668
1684056780,1803.55,1803.56,1802.8,1802.81,63.0692
1684056840,1802.81,1802.85,1802.7,1802.85,60.8845
1684056900,1802.85,1802.85,1802.73,1802.74,76.6888
1684056960,1802.73,1802.74,1802.51,1802.69,31.7787
1684057020,1802.69,1803.15,1802.68,1803.15,33.2473
1684057080,1803.15,1803.92,1803.14,1803.84,269.9625
1684057140,1803.85,1803.85,1803.05,1803.06,92.7694
1684057200,1803.05,1803.06,1802.6,1802.99,132.0158
1684057260,1803.0,1803.32,1802.99,1803.12,79.742
1684057320,1803.11,1803.23,1803.11,1803.23,15.1121
1684057380,1803.23,1803.23,1803.03,1803.03,24.053
1684057440,1803.04,1803.17,1803.03,1803.17,55.2738
1684057500,1803.16,1803.17,1803.16,1803.17,19.9547
1684057560,1803.17,1803.61,1803.16,1803.61,35.031
1684057620,1803.6,1803.65,1803.6,1803.65,117.0024
1684057680,1803.65,1804.82,1803.64,1804.5,473.4248
1684057740,1804.5,1804.5,1804.06,1804.29,65.1405
1684057800,1804.3,1804.35,1804.06,1804.06,34.8234
1684057860,1804.06,1804.25,1804.06,1804.25,25.2871
1684057920,1804.24,1804.28,1804.24,1804.27,45.7566
1684057980,1804.28,1804.4,1804.27,1804.39,11.6217
1684058040,1804.39,1804.4,1804.3,1804.3,69.1657
1684058100,1804.3,1804.65,1804.25,1804.65,90.0013
1684058160,1804.65,1804.8,1804.25,1804.25,81.8114
1684058220,1804.26,1804.58,1804.25,1804.57,43.2695
1684058280,1804.58,1804.58,1803.8,1803.81,204.4757
1684058340,1803.81,1804.18,1803.61,1803.62,131.8536
1684058400,1803.61,1803.93,1803.6,1803.8,50.3951
1684058460,1803.8,1803.99,1803.73,1803.99,19.2004
1684058520,1803.98,1803.99,1803.66,1803.67,28.0893
1684058580,1803.67,1803.67,1803.45,1803.57,104.3478
1684058640,1803.57,1803.57,1803.17,1803.17,137.8412
1684058700,1803.17,1803.18,1802.83,1802.84,250.3411
1684058760,1802.83,1802.84,1802.63,1802.67,72.2811
1684058820,1802.66,1803.17,1802.66,1803.03,135.2174
1684058880,1803.03,1803.03,1802.87,1802.87,39.4877
1684058940,1802.88,1802.88,1802.5,1802.51,63.3695
1684059000,1802.5,1802.6,1802.5,1802.59,76.7686
1684059060,1802.59,1802.6,1802.24,1802.24,68.6176
1684059120,1802.24,1802.32,1801.81,1802.13,229.1249
1684059180,1802.13,1802.13,1802.04,1802.04,26.7858
1684059240,1802.05,1802.16,1802.04,1802.15,53.6529
1684059300,1802.16,1802.16,1801.7,1801.7,55.4912
1684059360,1801.71,1801.71,1801.7,1801.7,15.1921
1684059420,1801.71,1801.71,1801.64,1801.65,37.1316
1684059480,1801.64,1802.44,1801.42,1802.44,113.987
1684059540,1802.43,1802.44,1802.43,1802.43,7.1693
1684059600,1802.44,1802.44,1802.0,1802.0,58.4236
1684059660,1802.0,1802.59,1801.73,1801.86,609.9414
1684059720,1801.86,1802.18,1801.86,1802.17,22.4223
1684059780,1802.18,1802.18,1801.61,1801.62,50.757
1684059840,1801.62,1801.62,1800.88,1800.89,156.6957
1684059900,1800.89,1801.97,1800.67,1801.96,129.0898
1684059960,1801.96,1802.07,1801.96,1802.06,18.87
1684060020,1802.07,1802.07,1802.06,1802.07,26.1277
1684060080,1802.06,1802.07,1802.05,1802.06,17.1795
1684060140,1802.06,1802.74,1802.05,1802.74,36.1029
1684060200,1802.73,1803.14,1802.73,1803.13,49.6373
1684060260,1803.13,1803.56,1803.13,1803.56,34.2461
1684060320,1803.55,1803.71,1803.55,1803.7,31.1854
1684060380,1803.71,1803.71,1803.13,1803.36,115.3697
1684060440,1803.35,1803.36,1803.35,1803.35,10.3104
1684060500,1803.35,1803.4,1803.35,1803.39,36.9652
1684060560,1803.39,1803.4,1802.6,1802.61,58.8873
1684060620,1802.61,1803.19,1802.53,1803.18,41.6711
1684060680,1803.19,1803.19,1803.18,1803.19,8.6354
1684060740,1803.18,1803.19,1802.87,1802.88,29.0098
1684060800,1802.88,1803.29,1802.87,1803.28,49.7043
1684060860,1803.28,1803.29,1803.07,1803.07,30.1894
1684060920,1803.07,1803.22,1802.2,1802.21,160.3362
1684060980,1802.2,1802.21,1802.2,1802.21,18.929
1684061040,1802.2,1802.21,1802.01,1802.01,22.3384
1684061100,1802.01,1802.02,1800.93,1801.85,348.8752
1684061160,1801.84,1801.85,1801.84,1801.84,11.3838
1684061220,1801.85,1801.85,1801.55,1801.79,41.2979
1684061280,1801.79,1802.38,1801.79,1802.37,67.1267
1684061340,1802.37,1803.06,1802.37,1803.06,56.6963
1684061400,1803.05,1803.06,1802.87,1802.87,17.2237
1684061460,1802.88,1802.88,1802.87,1802.87,17.1231
1684061520,1802.88,1803.0,1802.87,1802.99,49.1134
1684061580,1802.99,1803.0,1802.93,1802.94,34.74
1684061640,1802.94,1802.94,1802.27,1802.28,47.5695
1684061700,1802.27,1802.28,1802.25,1802.25,21.8472
1684061760,1802.25,1802.54,1802.25,1802.54,21.8178
1684061820,1802.54,1802.54,1801.71,1802.21,257.8207
1684061880,1802.2,1802.21,1801.61,1801.61,34.525
1684061940,1801.61,1802.2,1801.61,1802.19,59.8706
1684062000,1802.19,1802.78,1802.19,1802.69,54.5801
1684062060,1802.69,1802.69,1802.2,1802.2,19.2981
1684062120,1802.21,1802.21,1802.2,1802.21,28.4946
1684062180,1802.21,1802.21,1802.06,1802.06,29.6489
1684062240,1802.06,1802.13,1802.05,1802.12,27.5511
1684062300,1802.13,1802.4,1802.12,1802.4,23.4251
1684062360,1802.4,1802.4,1802.33,1802.34,26.1234
1684062420,1802.33,1802.34,1802.33,1802.34,30.5957
1684062480,1802.34,1802.62,1802.33,1802.61,24.6289
1684062540,1802.61,1802.79,1802.61,1802.79,14.5753
1684062600,1802.79,1802.79,1802.78,1802.79,21.0193
1684062660,1802.79,1802.79,1802.54,1802.54,53.0299
1684062720,1802.55,1802.55,1802.54,1802.54,15.3012
1684062780,1802.54,1802.75,1802.54,1802.63,23.2159
1684062840,1802.63,1802.64,1802.62,1802.63,20.8721
1684062900,1802.63,1803.17,1802.62,1803.05,91.4588
1684062960,1803.05,1803.06,1802.7,1802.71,34.5917
1684063020,1802.71,1802.71,1802.19,1802.2,88.1814
1684063080,1802.19,1802.22,1802.19,1802.21,32.9156
1684063140,1802.21,1802.41,1802.21,1802.41,61.8491
1684063200,1802.4,1802.41,1801.58,1801.62,134.3037
1684063260,1801.63,1802.21,1801.62,1802.21,56.1657
1684063320,1802.21,1802.61,1802.2,1802.6,117.0088
1684063380,1802.6,1802.75,1801.81,1801.82,97.074
1684063440,1801.82,1802.39,1801.81,1802.38,39.7266
1684063500,1802.38,1802.5,1802.27,1802.49,37.4599
1684063560,1802.49,1802.5,1802.27,1802.28,21.2675
1684063620,1802.27,1802.33,1801.96,1802.32,138.4381
1684063680,1802.33,1802.33,1802.31,1802.31,25.3879
1684063740,1802.31,1802.32,1802.31,1802.31,15.3739
1684063800,1802.32,1802.67,1802.31,1802.67,60.8393
1684063860,1802.67,1802.99,1802.66,1802.98,58.8061
1684063920,1802.99,1802.99,1802.6,1802.6,39.95
1684063980,1802.6,1803.17,1802.6,1803.17,60.1434
1684064040,1803.16,1803.17,1802.94,1803.16,47.3187
1684064100,1803.16,1803.17,1803.07,1803.07,47.9436
1684064160,1803.08,1803.18,1803.07,1803.17,43.4486
1684064220,1803.17,1803.57,1803.03,1803.04,143.258
1684064280,1803.03,1803.04,1802.6,1802.68,56.4756
1684064340,1802.68,1802.69,1802.67,1802.68,14.456
1684064400,1802.68,1802.69,1801.85,1801.86,82.6663
1684064460,1801.86,1802.19,1801.85,1802.05,67.1404
1684064520,1802.05,1802.05,1801.85,1801.85,24.3633
1684064580,1801.86,1801.86,1801.85,1801.85,50.5109
1684064640,1801.85,1802.15,1801.85,1802.14,15.2839
1684064700,1802.14,1802.15,1801.56,1801.56,50.325
1684064760,1801.56,1801.57,1800.45,1800.81,286.5577
1684064820,1800.82,1801.19,1800.4,1800.98,134.5768
1684064880,1800.98,1801.12,1800.74,1800.93,95.9499
1684064940,1800.93,1801.32,1800.93,1801.32,187.7517
1684065000,1801.32,1801.5,1801.31,1801.49,17.5584
1684065060,1801.5,1801.5,1800.75,1800.75,28.5527
1684065120,1800.75,1800.76,1800.2,1800.21,73.2827
1684065180,1800.2,1800.58,1800.2,1800.21,50.9197
1684065240,1800.22,1800.39,1800.21,1800.39,63.7047
1684065300,1800.39,1800.58,1800.38,1800.58,41.4591
1684065360,1800.57,1801.2,1800.35,1801.2,104.422
1684065420,1801.19,1802.11,1801.19,1801.85,174.621
1684065480,1801.86,1802.36,1801.85,1802.14,49.0009
1684065540,1802.13,1802.14,1801.89,1802.05,25.9026
1684065600,1802.04,1802.87,1802.04,1802.16,125.4458
1684065660,1802.16,1802.17,1801.26,1801.53,173.0386
1684065720,1801.52,1801.53,1800.6,1800.88,167.9634
1684065780,1800.89,1801.03,1800.76,1800.76,129.6273
1684065840,1800.77,1800.77,1800.4,1800.4,238.8103
1684065900,1800.4,1801.03,1800.4,1800.46,104.9006
1684065960,1800.47,1801.2,1800.46,1801.01,117.5971
1684066020,1801.01,1801.49,1801.01,1801.48,104.4216
1684066080,1801.49,1801.49,1800.88,1801.25,134.279
1684066140,1801.24,1801.25,1801.06,1801.06,90.7097
1684066200,1801.07,1801.23,1801.06,1801.18,34.4324
1684066260,1801.19,1801.19,1801.08,1801.19,59.3824
1684066320,1801.19,1801.7,1801.18,1801.7,193.7502
1684066380,1801.7,1801.7,1801.45,1801.46,35.7014
1684066440,1801.46,1801.46,1801.45,1801.45,17.2559
1684066500,1801.46,1801.46,1800.62,1800.62,35.7437
1684066560,1800.63,1800.63,1798.52,1799.77,253.9124
1684066620,1799.77,1799.78,1798.06,1798.81,414.1111
1684066680,1798.81,1799.55,1798.75,1799.2,142.5489
1684066740,1799.21,1799.8,1799.2,1799.61,125.6561
1684066800,1799.61,1799.89,1799.51,1799.66,90.7518
1684066860,1799.67,1799.67,1799.2,1799.2,27.9532
1684066920,1799.21,1799.69,1799.04,1799.69,82.7598
1684066980,1799.68,1799.76,1799.16,1799.17,83.6377
1684067040,1799.17,1799.17,1798.81,1799.16,88.2514
1684067100,1799.17,1799.89,1799.16,1799.37,158.9759
1684067160,1799.36,1799.37,1798.6,1798.61,95.0321
1684067220,1798.6,1798.61,1797.5,1797.69,173.3661
1684067280,1797.69,1797.95,1797.64,1797.84,96.312
1684067340,1797.84,1798.13,1797.82,1798.12,78.3304
1684067400,1798.13,1799.64,1798.12,1799.58,201.9125
1684067460,1799.58,1800.18,1799.4,1800.17,139.2039
1684067520,1800.17,1800.18,1799.2,1799.2,486.2144
1684067580,1799.21,1799.72,1799.19,1799.71,156.3785
1684067640,1799.71,1799.72,1798.03,1799.03,309.142
1684067700,1799.02,1799.03,1798.81,1798.82,27.1127
1684067760,1798.82,1799.03,1798.81,1799.02,28.12
1684067820,1799.03,1799.54,1798.81,1799.54,155.7547
1684067880,1799.53,1799.61,1799.31,1799.61,69.7282
1684067940,1799.6,1799.72,1799.48,1799.71,22.7656
1684068000,1799.71,1801.27,1799.71,1801.26,256.3031
1684068060,1801.26,1801.27,1801.0,1801.05,177.172
1684068120,1801.04,1802.54,1801.04,1802.54,222.2337
1684068180,1802.53,1802.54,1802.2,1802.39,106.964
1684068240,1802.39,1804.33,1802.38,1803.41,255.1816
1684068300,1803.41,1803.75,1803.4,1803.75,138.9333
1684068360,1803.74,1804.42,1803.74,1804.29,136.7804
1684068420,1804.29,1804.37,1803.69,1803.7,279.4342
1684068480,1803.69,1804.37,1803.69,1804.36,54.5943
1684068540,1804.36,1804.4,1803.61,1804.39,208.1618
1684068600,1804.39,1804.74,1804.18,1804.18,76.4938
1684068660,1804.19,1804.33,1803.82,1803.83,56.4085
1684068720,1803.83,1803.83,1803.24,1803.24,56.4993
1684068780,1803.24,1804.37,1803.24,1803.8,118.9066
1684068840,1803.8,1804.48,1803.8,1803.84,83.4536
1684068900,1803.84,1804.13,1803.81,1804.12,62.8106
1684068960,1804.13,1804.5,1803.5,1804.5,544.2398
1684069020,1804.5,1807.88,1804.49,1807.2,505.4387
1684069080,1807.21,1808.75,1807.2,1807.36,535.6987
1684069140,1807.36,1808.6,1807.36,1808.3,176.0527
1684069200,1808.29,1813.21,1808.29,1809.39,2268.9981
1684069260,1809.39,1809.4,1807.3,1807.4,342.8421
1684069320,1807.41,1807.47,1806.75,1807.1,218.7915
1684069380,1807.11,1807.71,1807.1,1807.17,235.5218
1684069440,1807.16,1807.17,1806.49,1806.93,221.2158
1684069500,1806.93,1807.13,1806.82,1806.82,226.8325
1684069560,1806.82,1807.01,1806.4,1806.41,136.3627
1684069620,1806.41,1806.41,1806.3,1806.3,46.8015
